longitude,latitude,aver_price,latlon
113.35251274674,23.176554414194,66.7,"113.35251274674,23.176554414194"
113.36264,23.174549,46.7,"113.36264,23.174549"
113.362221,23.185284,56.5,"113.362221,23.185284"
113.36699248178,23.188353507806,41.7,"113.36699248178,23.188353507806"
113.36264,23.174549,49.5,"113.36264,23.174549"
113.355732,23.174067,77.6,"113.355732,23.174067"
113.36264,23.174549,46.5,"113.36264,23.174549"
113.35768,23.17504,48.0,"113.35768,23.17504"
113.36264,23.174549,46.5,"113.36264,23.174549"
113.355732,23.174067,79.7,"113.355732,23.174067"
113.355732,23.174067,71.2,"113.355732,23.174067"
113.362379,23.173054,55.6,"113.362379,23.173054"
113.366831,23.173789,50.0,"113.366831,23.173789"
113.365793,23.172016,43.8,"113.365793,23.172016"
113.366831,23.173789,58.3,"113.366831,23.173789"
113.355732,23.174067,70.6,"113.355732,23.174067"
113.36264,23.174549,44.4,"113.36264,23.174549"
113.35768,23.17504,73.3,"113.35768,23.17504"
113.36264,23.174549,93.3,"113.36264,23.174549"
113.369102,23.173875,43.8,"113.369102,23.173875"
113.35251274674,23.176554414194,70.0,"113.35251274674,23.176554414194"
113.36264,23.174549,54.4,"113.36264,23.174549"
113.366831,23.173789,60.0,"113.366831,23.173789"
113.36264,23.174549,50.7,"113.36264,23.174549"
113.36264,23.174549,50.9,"113.36264,23.174549"
113.36264,23.174549,49.4,"113.36264,23.174549"
113.35251274674,23.176554414194,80.0,"113.35251274674,23.176554414194"
113.355732,23.174067,69.0,"113.355732,23.174067"
113.35251274674,23.176554414194,80.0,"113.35251274674,23.176554414194"
113.36264,23.174549,50.7,"113.36264,23.174549"
113.35768,23.17504,60.0,"113.35768,23.17504"
113.35349713418,23.179702713964,39.8,"113.35349713418,23.179702713964"
113.36264,23.174549,56.9,"113.36264,23.174549"
113.36264,23.174549,60.3,"113.36264,23.174549"
113.368616,23.180087,45.9,"113.368616,23.180087"
113.355732,23.174067,77.6,"113.355732,23.174067"
113.355732,23.174067,77.6,"113.355732,23.174067"
113.359486,23.172948,78.6,"113.359486,23.172948"
113.35768,23.17504,48.4,"113.35768,23.17504"
113.35768,23.17504,67.3,"113.35768,23.17504"
113.359486,23.172948,74.3,"113.359486,23.172948"
113.45008976082,23.110091415742,33.3,"113.45008976082,23.110091415742"
113.435542,23.120228,87.5,"113.435542,23.120228"
113.454703,23.109067,51.4,"113.454703,23.109067"
113.443106,23.120635,23.1,"113.443106,23.120635"
113.435542,23.120228,87.5,"113.435542,23.120228"
113.453886,23.108652,26.7,"113.453886,23.108652"
113.460179,23.10957,42.3,"113.460179,23.10957"
113.437811,23.11537,39.2,"113.437811,23.11537"
113.454703,23.109067,55.6,"113.454703,23.109067"
113.459822,23.112087,44.1,"113.459822,23.112087"
113.437811,23.11537,36.7,"113.437811,23.11537"
113.443106,23.120635,20.0,"113.443106,23.120635"
113.448774,23.114457,34.5,"113.448774,23.114457"
113.451455,23.107023,40.0,"113.451455,23.107023"
113.435542,23.120228,91.7,"113.435542,23.120228"
113.435542,23.120228,87.5,"113.435542,23.120228"
113.45899195535,23.118294512731,42.5,"113.45899195535,23.118294512731"
113.459822,23.112087,55.0,"113.459822,23.112087"
113.450607,23.11045,44.0,"113.450607,23.11045"
113.435542,23.120228,91.7,"113.435542,23.120228"
113.458036,23.107971,40.0,"113.458036,23.107971"
113.45008976082,23.110091415742,50.0,"113.45008976082,23.110091415742"
113.435542,23.120228,75.0,"113.435542,23.120228"
113.445936,23.124128,25.6,"113.445936,23.124128"
113.455911,23.111423,33.8,"113.455911,23.111423"
113.458036,23.107971,39.7,"113.458036,23.107971"
113.451455,23.107023,35.4,"113.451455,23.107023"
113.437811,23.11537,50.0,"113.437811,23.11537"
113.442325,23.11045,33.3,"113.442325,23.11045"
113.459822,23.112087,38.5,"113.459822,23.112087"
113.450607,23.11045,46.9,"113.450607,23.11045"
113.460179,23.10957,37.9,"113.460179,23.10957"
113.437811,23.11537,50.0,"113.437811,23.11537"
113.459822,23.112087,25.6,"113.459822,23.112087"
113.458036,23.107971,31.0,"113.458036,23.107971"
113.437811,23.11537,50.0,"113.437811,23.11537"
113.451455,23.107023,41.8,"113.451455,23.107023"
113.435542,23.120228,73.7,"113.435542,23.120228"
113.449381,23.110787,27.8,"113.449381,23.110787"
113.449381,23.110787,40.3,"113.449381,23.110787"
113.459822,23.112087,34.1,"113.459822,23.112087"
113.453886,23.108652,38.3,"113.453886,23.108652"
113.459954,23.111464,35.9,"113.459954,23.111464"
113.450544,23.107575,33.3,"113.450544,23.107575"
113.461324,23.108257,35.5,"113.461324,23.108257"
113.459822,23.112087,38.2,"113.459822,23.112087"
113.459822,23.112087,32.9,"113.459822,23.112087"
113.451455,23.107023,40.3,"113.451455,23.107023"
113.453886,23.108652,35.9,"113.453886,23.108652"
113.459822,23.112087,31.2,"113.459822,23.112087"
113.459822,23.112087,29.9,"113.459822,23.112087"
113.451455,23.107023,41.8,"113.451455,23.107023"
113.460179,23.10957,42.4,"113.460179,23.10957"
113.457906,23.112092,50.0,"113.457906,23.112092"
113.459822,23.112087,32.5,"113.459822,23.112087"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.458036,23.107971,52.5,"113.458036,23.107971"
113.435542,23.120228,53.8,"113.435542,23.120228"
113.435542,23.120228,41.7,"113.435542,23.120228"
113.459249,23.118349,43.8,"113.459249,23.118349"
113.435542,23.120228,53.8,"113.435542,23.120228"
113.459249,23.118349,43.8,"113.459249,23.118349"
113.435542,23.120228,76.3,"113.435542,23.120228"
113.459249,23.118349,40.0,"113.459249,23.118349"
113.458036,23.107971,37.1,"113.458036,23.107971"
113.459249,23.118349,35.0,"113.459249,23.118349"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,50.8,"113.435542,23.120228"
113.450544,23.107575,33.3,"113.450544,23.107575"
113.435542,23.120228,52.3,"113.435542,23.120228"
113.435542,23.120228,54.7,"113.435542,23.120228"
113.459249,23.118349,36.2,"113.459249,23.118349"
113.449421,23.113392,50.0,"113.449421,23.113392"
113.435542,23.120228,42.7,"113.435542,23.120228"
113.435542,23.120228,46.4,"113.435542,23.120228"
113.458036,23.107971,39.5,"113.458036,23.107971"
113.459954,23.111464,34.8,"113.459954,23.111464"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.451455,23.107023,39.5,"113.451455,23.107023"
113.445936,23.124128,34.1,"113.445936,23.124128"
113.460619,23.110633,39.8,"113.460619,23.110633"
113.449421,23.113392,39.0,"113.449421,23.113392"
113.451945,23.114821,34.7,"113.451945,23.114821"
113.458036,23.107971,43.8,"113.458036,23.107971"
113.458036,23.107971,32.6,"113.458036,23.107971"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.453886,23.108652,43.5,"113.453886,23.108652"
113.435542,23.120228,53.8,"113.435542,23.120228"
113.455911,23.111423,42.9,"113.455911,23.111423"
113.453886,23.108652,50.0,"113.453886,23.108652"
113.451945,23.114821,35.4,"113.451945,23.114821"
113.458036,23.107971,26.8,"113.458036,23.107971"
113.459822,23.112087,40.0,"113.459822,23.112087"
113.435542,23.120228,51.5,"113.435542,23.120228"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.459822,23.112087,35.0,"113.459822,23.112087"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.455669,23.106815,51.6,"113.455669,23.106815"
113.458036,23.107971,50.0,"113.458036,23.107971"
113.435542,23.120228,47.8,"113.435542,23.120228"
113.435542,23.120228,51.5,"113.435542,23.120228"
113.455911,23.111423,34.5,"113.455911,23.111423"
113.458036,23.107971,46.1,"113.458036,23.107971"
113.459954,23.111464,34.1,"113.459954,23.111464"
113.458036,23.107971,40.5,"113.458036,23.107971"
113.445846,23.108872,38.5,"113.445846,23.108872"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.451945,23.114821,40.2,"113.451945,23.114821"
113.453886,23.108652,45.8,"113.453886,23.108652"
113.453886,23.108652,49.2,"113.453886,23.108652"
113.437811,23.11537,42.3,"113.437811,23.11537"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.449421,23.113392,40.3,"113.449421,23.113392"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.451945,23.114821,41.0,"113.451945,23.114821"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.451945,23.114821,41.0,"113.451945,23.114821"
113.437811,23.11537,54.5,"113.437811,23.11537"
113.435542,23.120228,46.4,"113.435542,23.120228"
113.454274,23.110526,26.6,"113.454274,23.110526"
113.435542,23.120228,51.5,"113.435542,23.120228"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.445936,23.124128,30.0,"113.445936,23.124128"
113.454274,23.110526,26.6,"113.454274,23.110526"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.453886,23.108652,78.3,"113.453886,23.108652"
113.461324,23.108257,37.5,"113.461324,23.108257"
113.459822,23.112087,51.6,"113.459822,23.112087"
113.448905,23.109208,34.4,"113.448905,23.109208"
113.453473,23.11151,22.2,"113.453473,23.11151"
113.435542,23.120228,145.8,"113.435542,23.120228"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,47.8,"113.435542,23.120228"
113.435542,23.120228,44.1,"113.435542,23.120228"
113.459249,23.118349,35.0,"113.459249,23.118349"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.454274,23.110526,26.6,"113.454274,23.110526"
113.454274,23.110526,26.6,"113.454274,23.110526"
113.453886,23.108652,37.2,"113.453886,23.108652"
113.437811,23.11537,46.2,"113.437811,23.11537"
113.437811,23.11537,37.2,"113.437811,23.11537"
113.461324,23.108257,38.7,"113.461324,23.108257"
113.455669,23.106815,63.6,"113.455669,23.106815"
113.455669,23.106815,77.8,"113.455669,23.106815"
113.455669,23.106815,67.3,"113.455669,23.106815"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.437811,23.11537,39.0,"113.437811,23.11537"
113.455669,23.106815,62.3,"113.455669,23.106815"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.435542,23.120228,55.4,"113.435542,23.120228"
113.459822,23.112087,40.0,"113.459822,23.112087"
113.455669,23.106815,64.6,"113.455669,23.106815"
113.458674,23.112806,47.5,"113.458674,23.112806"
113.451945,23.114821,35.0,"113.451945,23.114821"
113.455669,23.106815,63.6,"113.455669,23.106815"
113.455669,23.106815,65.4,"113.455669,23.106815"
113.435542,23.120228,57.8,"113.435542,23.120228"
113.455669,23.106815,69.8,"113.455669,23.106815"
113.459249,23.118349,45.0,"113.459249,23.118349"
113.455669,23.106815,81.4,"113.455669,23.106815"
113.455669,23.106815,71.7,"113.455669,23.106815"
113.451945,23.114821,38.8,"113.451945,23.114821"
113.451945,23.114821,41.2,"113.451945,23.114821"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.435542,23.120228,42.0,"113.435542,23.120228"
113.435542,23.120228,47.1,"113.435542,23.120228"
113.435542,23.120228,48.2,"113.435542,23.120228"
113.435542,23.120228,55.1,"113.435542,23.120228"
113.459249,23.118349,46.2,"113.459249,23.118349"
113.435542,23.120228,52.2,"113.435542,23.120228"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,48.0,"113.435542,23.120228"
113.435542,23.120228,54.2,"113.435542,23.120228"
113.435542,23.120228,52.2,"113.435542,23.120228"
113.435542,23.120228,54.3,"113.435542,23.120228"
113.455669,23.106815,58.9,"113.455669,23.106815"
113.455669,23.106815,74.4,"113.455669,23.106815"
113.435542,23.120228,52.2,"113.435542,23.120228"
113.453886,23.108652,45.2,"113.453886,23.108652"
113.451455,23.107023,40.0,"113.451455,23.107023"
113.435542,23.120228,42.0,"113.435542,23.120228"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.460129,23.110214,34.5,"113.460129,23.110214"
113.453886,23.108652,41.2,"113.453886,23.108652"
113.451455,23.107023,37.3,"113.451455,23.107023"
113.435542,23.120228,55.4,"113.435542,23.120228"
113.435542,23.120228,53.6,"113.435542,23.120228"
113.435542,23.120228,52.9,"113.435542,23.120228"
113.451945,23.114821,41.7,"113.451945,23.114821"
113.458036,23.107971,42.2,"113.458036,23.107971"
113.435542,23.120228,51.5,"113.435542,23.120228"
113.451253,23.112379,42.4,"113.451253,23.112379"
113.451945,23.114821,44.4,"113.451945,23.114821"
113.451945,23.114821,36.2,"113.451945,23.114821"
113.437811,23.11537,35.7,"113.437811,23.11537"
113.459249,23.118349,47.5,"113.459249,23.118349"
113.459249,23.118349,33.3,"113.459249,23.118349"
113.435542,23.120228,42.0,"113.435542,23.120228"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.435542,23.120228,52.1,"113.435542,23.120228"
113.435542,23.120228,55.6,"113.435542,23.120228"
113.435542,23.120228,52.9,"113.435542,23.120228"
113.435542,23.120228,49.4,"113.435542,23.120228"
113.435542,23.120228,52.1,"113.435542,23.120228"
113.455669,23.106815,59.4,"113.455669,23.106815"
113.435542,23.120228,44.2,"113.435542,23.120228"
113.435542,23.120228,54.4,"113.435542,23.120228"
113.455669,23.106815,59.4,"113.455669,23.106815"
113.455669,23.106815,65.6,"113.455669,23.106815"
113.459249,23.118349,33.3,"113.459249,23.118349"
113.435542,23.120228,46.9,"113.435542,23.120228"
113.455669,23.106815,73.1,"113.455669,23.106815"
113.459249,23.118349,47.5,"113.459249,23.118349"
113.435542,23.120228,50.6,"113.435542,23.120228"
113.435542,23.120228,52.9,"113.435542,23.120228"
113.447232,23.107746,55.1,"113.447232,23.107746"
113.447232,23.107746,57.7,"113.447232,23.107746"
113.447232,23.107746,58.8,"113.447232,23.107746"
113.435542,23.120228,45.0,"113.435542,23.120228"
113.435542,23.120228,41.7,"113.435542,23.120228"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.447232,23.107746,61.5,"113.447232,23.107746"
113.455669,23.106815,62.5,"113.455669,23.106815"
113.455669,23.106815,59.4,"113.455669,23.106815"
113.455669,23.106815,80.8,"113.455669,23.106815"
113.435542,23.120228,44.3,"113.435542,23.120228"
113.458674,23.112806,34.6,"113.458674,23.112806"
113.451945,23.114821,42.6,"113.451945,23.114821"
113.453886,23.108652,38.8,"113.453886,23.108652"
113.45008976082,23.110091415742,38.5,"113.45008976082,23.110091415742"
113.435542,23.120228,144.7,"113.435542,23.120228"
113.455669,23.106815,71.2,"113.455669,23.106815"
113.455669,23.106815,58.3,"113.455669,23.106815"
113.435542,23.120228,39.2,"113.435542,23.120228"
113.435542,23.120228,49.5,"113.435542,23.120228"
113.435542,23.120228,49.5,"113.435542,23.120228"
113.447232,23.107746,62.8,"113.447232,23.107746"
113.447232,23.107746,54.4,"113.447232,23.107746"
113.435542,23.120228,38.0,"113.435542,23.120228"
113.435542,23.120228,35.2,"113.435542,23.120228"
113.435542,23.120228,38.8,"113.435542,23.120228"
113.435542,23.120228,50.6,"113.435542,23.120228"
113.455669,23.106815,59.2,"113.455669,23.106815"
113.447232,23.107746,62.5,"113.447232,23.107746"
113.435542,23.120228,46.3,"113.435542,23.120228"
113.435542,23.120228,72.5,"113.435542,23.120228"
113.451455,23.107023,38.2,"113.451455,23.107023"
113.435542,23.120228,47.9,"113.435542,23.120228"
113.435542,23.120228,45.0,"113.435542,23.120228"
113.435542,23.120228,47.3,"113.435542,23.120228"
113.435542,23.120228,46.3,"113.435542,23.120228"
113.435542,23.120228,49.5,"113.435542,23.120228"
113.453886,23.108652,35.7,"113.453886,23.108652"
113.449381,23.110787,29.4,"113.449381,23.110787"
113.453886,23.108652,78.2,"113.453886,23.108652"
113.435542,23.120228,47.9,"113.435542,23.120228"
113.435542,23.120228,44.0,"113.435542,23.120228"
113.435542,23.120228,44.8,"113.435542,23.120228"
113.435542,23.120228,73.3,"113.435542,23.120228"
113.435542,23.120228,42.9,"113.435542,23.120228"
113.435542,23.120228,52.9,"113.435542,23.120228"
113.435542,23.120228,43.5,"113.435542,23.120228"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.435542,23.120228,52.9,"113.435542,23.120228"
113.455669,23.106815,66.3,"113.455669,23.106815"
113.447232,23.107746,56.8,"113.447232,23.107746"
113.455669,23.106815,78.2,"113.455669,23.106815"
113.455669,23.106815,225.0,"113.455669,23.106815"
113.459822,23.112087,33.3,"113.459822,23.112087"
113.455669,23.106815,61.6,"113.455669,23.106815"
113.455669,23.106815,84.9,"113.455669,23.106815"
113.459954,23.111464,30.2,"113.459954,23.111464"
113.455669,23.106815,71.8,"113.455669,23.106815"
113.455669,23.106815,245.5,"113.455669,23.106815"
113.455669,23.106815,82.5,"113.455669,23.106815"
113.455669,23.106815,71.8,"113.455669,23.106815"
113.455669,23.106815,61.7,"113.455669,23.106815"
113.453886,23.108652,78.2,"113.453886,23.108652"
113.455669,23.106815,69.1,"113.455669,23.106815"
113.455669,23.106815,69.2,"113.455669,23.106815"
113.459822,23.112087,50.0,"113.459822,23.112087"
113.455669,23.106815,225.0,"113.455669,23.106815"
113.455669,23.106815,70.3,"113.455669,23.106815"
113.445936,23.124128,32.6,"113.445936,23.124128"
113.453886,23.108652,25.5,"113.453886,23.108652"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.458674,23.112806,49.3,"113.458674,23.112806"
113.460619,23.110633,35.0,"113.460619,23.110633"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.453886,23.108652,32.6,"113.453886,23.108652"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.435542,23.120228,48.6,"113.435542,23.120228"
113.454274,23.110526,26.6,"113.454274,23.110526"
113.458036,23.107971,49.3,"113.458036,23.107971"
113.453886,23.108652,38.9,"113.453886,23.108652"
113.449381,23.110787,38.9,"113.449381,23.110787"
113.459822,23.112087,36.5,"113.459822,23.112087"
113.449421,23.113392,44.9,"113.449421,23.113392"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,51.5,"113.435542,23.120228"
113.435542,23.120228,53.8,"113.435542,23.120228"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.435542,23.120228,55.1,"113.435542,23.120228"
113.435542,23.120228,50.0,"113.435542,23.120228"
113.435542,23.120228,49.3,"113.435542,23.120228"
113.459954,23.111464,42.9,"113.459954,23.111464"
113.435542,23.120228,59.4,"113.435542,23.120228"
113.435542,23.120228,56.2,"113.435542,23.120228"
113.435542,23.120228,49.5,"113.435542,23.120228"
113.447232,23.107746,57.7,"113.447232,23.107746"
113.435542,23.120228,43.8,"113.435542,23.120228"
113.435542,23.120228,45.0,"113.435542,23.120228"
113.454703,23.109067,74.3,"113.454703,23.109067"
113.435542,23.120228,50.7,"113.435542,23.120228"
113.422674,23.127227,50.0,"113.422674,23.127227"
113.41198,23.13048,47.2,"113.41198,23.13048"
113.410095,23.126729,57.9,"113.410095,23.126729"
113.41198,23.13048,34.2,"113.41198,23.13048"
113.414676,23.122545,75.0,"113.414676,23.122545"
113.411854,23.125308,25.0,"113.411854,23.125308"
113.428774,23.119055,42.9,"113.428774,23.119055"
113.41666,23.126811,53.5,"113.41666,23.126811"
113.415396,23.120635,37.9,"113.415396,23.120635"
113.417204,23.12957,38.1,"113.417204,23.12957"
113.408337,23.124119,60.3,"113.408337,23.124119"
113.41666,23.126811,48.2,"113.41666,23.126811"
113.410095,23.126729,50.7,"113.410095,23.126729"
113.405171,23.12321,35.5,"113.405171,23.12321"
113.40727,23.120552,32.1,"113.40727,23.120552"
113.409447,23.124701,23.5,"113.409447,23.124701"
113.408976,23.124938,55.0,"113.408976,23.124938"
113.419715,23.128368,34.7,"113.419715,23.128368"
113.407531,23.124407,30.6,"113.407531,23.124407"
113.411854,23.125308,42.9,"113.411854,23.125308"
113.41366670767,23.12134020565,53.5,"113.41366670767,23.12134020565"
113.42554023596,23.123252811989,100.0,"113.42554023596,23.123252811989"
113.42554023596,23.123252811989,88.4,"113.42554023596,23.123252811989"
113.26785352469,23.194854591155,66.7,"113.26785352469,23.194854591155"
113.403289,23.124931,33.8,"113.403289,23.124931"
113.410547,23.126026,49.1,"113.410547,23.126026"
113.41666,23.126811,48.4,"113.41666,23.126811"
113.41198,23.13048,30.3,"113.41198,23.13048"
113.408108,23.129221,100.0,"113.408108,23.129221"
113.428774,23.119055,67.6,"113.428774,23.119055"
113.409511,23.123006,61.4,"113.409511,23.123006"
